WOR  CI 11.7100 P 0.08 U  I  68.70
WOR  CI 19.8800 S 0.15    I  68.70
GSC  CI 13.1100 P 0.03 D  I  76.20
GSC  CI 22.3000 S 0.03    E  76.20
WHF  CI 13.3800 P 0.02 U  I  78.60
CCA  CI 13.4100 P 0.07    E  78.80
HAR  CI 13.2400 P 0.28    E  79.50
HAR  CI 23.3200 S 0.21    I  79.50
LMR2 CI 14.5300 P 0.38    E  88.60
ISA  CI 15.1300 P 0.07    E  89.80
ISA  CI 26.4100 S 0.56    I  89.80
GWY  NN 15.2800 P 0.04 U  I  90.00
HYS  CI 15.8800 P 0.03    E  94.40
HYS  CI 27.3000 S 0.28    E  94.40
TEH  CI 16.1200 P 0.17 U  I  97.00
TEH  CI 27.6400 S 0.11    I  97.00
WAS2 CI 16.5400 P 0.15 D  I  97.20
CGO  CI 16.1000 P 0.23    E  97.60
RRX  CI 16.8200 P 0.57    E  102.80
EDW2 CI 17.1600 P 0.12    E  103.40
AVM  CI 17.8700 P 0.02 D  I  106.30
AVM  CI 30.7200 S 0.06    I  106.30
LDR  CI 18.4000 P 0.32    E  111.90
LDR  CI 32.3600 S 0.42    I  111.90
TPO  CI 19.2600 P 0.10    E  114.80
SBB2 CI 19.5500 P 0.05    E  117.90
LEC  SN 19.7600 P 0.12 U  I  118.20
TEJ  CI 19.9300 P 0.28    E  121.70
LEC  SN 34.2900 S 0.56    E  118.20
HEL  SN 20.4400 P 0.23 U  I  121.40
HEL  SN 34.8100 S 0.18    E  121.40
WLS2 CI 21.1500 P 0.03    E  127.80
SPG2 CI 21.2300 P 0.15    E  127.80
SPG2 CI 36.6000 S 0.61    E  127.80
FOX2 CI 21.1200 P 0.21    E  128.70
NBS  CI 22.1100 P 0.03 U  I  133.20
AMD  SN 22.2800 P 0.12 U  I  135.60
SRT  CI  4.8800 P 0.08 U  I  24.40
SRT  CI  8.9300 S 1.01    I  24.40
SLA  CI  4.9900 P 0.00 U  I  26.70
SLA  CI  8.7000 S 0.26    I  26.70
B918 PB  8.4000 S 0.02    I  27.10
WRC2 CI  5.5600 P 0.00 D  I  30.30
WRC2 CI  9.7800 S 0.32    I  30.30
WVP2 CI 12.3900 S 0.14    E  40.20
WCS2 CI  7.6000 P 0.07 U  I  43.20
WCS2 CI 13.1100 S 0.10    I  43.20
DTP  CI 17.2800 S 0.17    E  59.40
WBS  CI 18.4700 S 0.04    E  62.70
WHF  CI 22.7900 S 0.02    E  78.60
CCA  CI 23.3800 S 0.50    E  78.80
WAS2 CI 28.3300 S 0.47    E  97.20
CWC  CI 28.3800 S 0.60    E  97.20
CWC  CI 16.6600 P 0.38    E  97.20
CGO  CI 28.8700 S 0.90    E  97.60
RRX  CI 30.6400 S 0.88    E  102.80
EDW2 CI 29.6400 S 0.14    E  103.40
SBB2 CI 33.9600 S 0.67    E  117.90
VTV  CI 36.8900 S 0.67    E  128.70
FOX2 CI 37.9500 S 1.36    E  128.70
FDR  CI 21.7000 P 0.13    E  131.50
NBS  CI 38.3400 S 0.59    E  133.20
AMD  SN 38.8100 S 0.46    E  135.60
# 2019 07 04 20 55 50.59  35.6920 -117.5337  3.42  2.42  0.25  0.74  0.17  60  37  22   1       427
B921 PB  2.4500 P 0.07    E  13.30
B921 PB  4.4300 S 0.17    E  13.30
CLC  CI  2.6800 P 0.11 D  I  14.90
CLC  CI  4.9700 S 0.27    E  14.90
CCC  CI  4.6900 P 0.10    E  24.00
CCC  CI  8.3800 S 0.60    E  24.00
LRL  CI  4.7800 P 0.12    E  27.10
LRL  CI  8.4600 S 0.13    E  27.10
B918 PB  4.7600 P 0.20    E  27.70
B918 PB  8.3800 S 0.05    E  27.70
WRC2 CI  5.3300 P 0.14    E  30.30
WRC2 CI  9.4700 S 0.16    E  30.30
SLA  CI  6.1100 P 0.37    E  31.60
SLA  CI  9.6200 S 0.10    E  31.60
WNM  CI  6.7400 P 0.13    E  37.50
WVP2 CI  6.9300 P 0.13    E  38.40
WVP2 CI 11.8600 S 0.31    E  38.40
B917 PB 11.9600 S 0.02    E  40.40
JRC2 CI  7.3200 P 0.17    E  40.70
JRC2 CI 12.4100 S 0.25    E  40.70
MPM  CI  6.9100 P 0.19    E  40.80
MPM  CI 12.4600 S 0.41    E  40.80
WCS2 CI  7.5000 P 0.06    E  42.50
WCS2 CI 12.8900 S 0.27    E  42.50
WRV2 CI  8.2100 P 0.04    E  47.60
WRV2 CI 14.2500 S 0.22    E  47.60
WMF  CI 16.4700 S 0.25    E  55.40
B916 PB 16.8000 S 0.22    E  56.90
WBS  CI  9.9400 P 0.07    E  57.40
WBS  CI 17.1700 S 0.37    E  57.40
WOR  CI 10.9000 P 0.01    E  64.00
WOR  CI 18.6000 S 0.07    E  64.00
QSM  NN 19.4700 S 0.10    E  67.10
WHF  CI 21.5300 S 0.26    E  73.80
GSC  CI 22.6500 S 0.17    E  78.90
TEH  CI 26.0300 S 0.10    E  91.80
POR  CI 39.6900 S 0.15    E  140.00
# 2019 07 04 20 56 25.34  35.6802 -117.4865 11.00  1.90  0.38  0.65  0.16 161  26  15   0       428
B921 PB  2.5700 P 0.05    E  10.60
B921 PB  4.4200 S 0.01    E  10.60
CLC  CI  3.4600 P 0.14    E  18.10
CLC  CI  6.1400 S 0.05    E  18.10
CCC  CI  4.3000 P 0.10    E  20.40
CCC  CI  7.4400 S 0.36    E  20.40
SRT  CI  4.8100 P 0.05    E  23.80
SRT  CI  8.7900 S 0.94    E  23.80
LRL  CI  5.0300 P 0.15    E  28.40
LRL  CI  9.0900 S 0.30    E  28.40
TOW2 CI  5.5100 P 0.03    E  28.80
TOW2 CI 10.3400 S 1.36    E  28.80
B918 PB  5.2200 P 0.19    E  30.20
B918 PB  9.3800 S 0.22    E  30.20
WRC2 CI  6.2300 P 0.28    E  33.20
WRC2 CI 10.2600 S 0.15    E  33.20
B917 PB  6.4000 P 0.05    E  36.80
B917 PB 11.2200 S 0.28    E  36.80
WCS2 CI  8.0200 P 0.11    E  45.80
WCS2 CI 13.8300 S 0.41    E  45.80
WRV2 CI  8.6600 P 0.12    E  51.40
B916 PB 17.1000 S 0.16    E  59.20
WBS  CI 17.9100 S 0.37    E  61.20
WOR  CI 19.3400 S 0.02    E  68.20
WHF  CI 22.1800 S 0.15    E  78.10
ISA  CI 25.3600 S 0.37    E  89.20
# 2019 07 04 20 56 38.95  35.6835 -117.5235  2.80  1.88  0.28  0.63  0.17 103  38  20   3       429
B921 PB  2.3000 P 0.02    E  12.10
B921 PB  4.0500 S 0.14    E  12.10
CLC  CI  3.0000 P 0.04 D  I  16.10
CLC  CI  5.4000 S 0.26    E  16.10
SRT  CI  4.2600 P 0.16    E  20.50
SRT  CI  7.7800 S 1.06    E  20.50
CCC  CI  4.5400 P 0.12 D  I  22.70
TOW2 CI  5.1400 P 0.12    E  25.80
TOW2 CI  9.4700 S 1.37    E  25.80
LRL  CI  4.7600 P 0.13    E  26.80
LRL  CI  8.2800 S 0.03    E  26.80
B918 PB  5.0000 P 0.19    E  28.90
B918 PB  8.8900 S 0.07    E  28.90
WRC2 CI  5.6600 P 0.06 D  I  31.50
WRC2 CI  9.9200 S 0.18    E  31.50
WBM  CI  6.4700 P 0.18    E  34.10
WBM  CI 11.3300 S 0.94    E  34.10
B917 PB  6.8000 P 0.11    E  39.10
B917 PB 11.9200 S 0.18    E  39.10
WVP2 CI  7.0600 P 0.02    E  39.70
WVP2 CI 12.8000 S 0.77    E  39.70
JRC2 CI  7.4700 P 0.04    E  42.00
JRC2 CI 13.0100 S 0.36    E  42.00
WCS2 CI  7.8400 P 0.12    E  43.80
WCS2 CI 12.4500 S 0.64    E  43.80
WRV2 CI  8.3500 P 0.19    E  48.90
WRV2 CI 14.9300 S 0.41    E  48.90
WMF  CI 16.8300 S 0.14    E  56.70
B916 PB  9.9100 P 0.03    E  58.00
B916 PB 17.1700 S 0.16    E  58.00
WBS  CI  9.9700 P 0.07    E  58.10
WBS  CI 17.0900 S 0.00    E  58.10
WOR  CI 18.7600 S 0.15    E  64.90
WOR  CI 11.1200 P 0.01    E  64.90
WHF  CI 21.2600 S 0.39    E  74.80
ISA  CI 24.8500 S 0.17    E  85.80
HYS  CI 26.1500 S 0.12    E  91.00
LEC  SN 21.0000 P 0.65    E  123.10
# 2019 07 04 20 57 12.36  35.6595 -117.5355  7.12  2.57  0.15  0.53  0.16  37  82  38  21       430
CCC  CI  4.3200 P 0.14 U  I  21.50
B921 PB  2.1800 P 0.05    E  10.40
B921 PB  3.9100 S 0.15    E  10.40
CLC  CI  3.3100 P 0.10 U  I  18.20
CLC  CI  6.0400 S 0.28    E  18.20
SRT  CI  4.0000 P 0.04 U  I  19.70
CCC  CI  7.6600 S 0.60    E  21.50
LRL  CI  4.3300 P 0.03 D  I  24.00
LRL  CI  7.6000 S 0.21    E  24.00
TOW2 CI  5.1100 P 0.05 U  I  26.50
TOW2 CI  8.6200 S 0.47    E  26.50
B918 PB  5.3200 P 0.16 D  I  31.20
B918 PB  9.5300 S 0.25    E  31.20
WBM  CI  6.1200 P 0.23 U  I  32.50
WBM  CI 10.7700 S 1.09    E  32.50
WRC2 CI  5.8000 P 0.14 U  I  33.70
WRC2 CI 10.3100 S 0.21    E  33.70
SLA  CI  5.9900 P 0.11 D  I  34.30
SLA  CI 10.5500 S 0.22    E  34.30
B917 PB  6.3900 P 0.14 D  I  37.70
B917 PB 10.9300 S 0.14    E  37.70
WNM  CI  6.8300 P 0.06    E  39.10
WVP2 CI  7.0200 P 0.11    E  41.00
WVP2 CI 12.2900 S 0.18    E  41.00
JRC2 CI  7.5200 P 0.01 D  I  43.50
JRC2 CI 13.1200 S 0.36    I  43.50
WCS2 CI  7.9300 P 0.09    E  45.60
WCS2 CI 13.5200 S 0.24    E  45.60
WRV2 CI  8.5400 P 0.02    E  50.20
WRV2 CI 14.7400 S 0.21    E  50.20
DTP  CI  8.6200 P 0.18 D  I  51.80
DTP  CI 14.9300 S 0.01    I  51.80
WBS  CI  9.5400 P 0.01 U  I  56.30
WBS  CI 16.5000 S 0.26    E  56.30
WMF  CI  9.9400 P 0.07 D  I  58.40
WMF  CI 17.2900 S 0.49    E  58.40
B916 PB  9.9900 P 0.12 D  I  60.40
B916 PB 17.6500 S 0.37    E  60.40
WOR  CI 10.6900 P 0.06 U  I  63.90
WOR  CI 18.2900 S 0.04    E  63.90
CCA  CI 12.0200 P 0.02    E  71.20
CCA  CI 21.0000 S 0.66    E  71.20
WHF  CI 12.3300 P 0.04 U  I  73.80
WHF  CI 21.0900 S 0.10    E  73.80
HAR  CI 12.5100 P 0.05    E  75.10
HAR  CI 21.7300 S 0.27    E  75.10
GSC  CI 12.9000 P 0.07    E  77.10
GSC  CI 22.2400 S 0.17    E  77.10
LMR2 CI 13.4600 P 0.13    E  81.90
ISA  CI 14.1100 P 0.01 U  I  84.70
ISA  CI 24.6100 S 0.62    E  84.70
TEH  CI 14.7100 P 0.19 U  I  90.00
TEH  CI 25.3400 S 0.02    E  90.00
WAS2 CI 15.5000 P 0.11 D  I  92.60
LDR  CI 17.9200 P 0.70    E  104.30
WAS2 CI 26.4500 S 0.30    E  92.60
GWY  NN 16.7600 P 0.63    E  97.40
GWY  NN 28.4800 S 1.01    E  97.40
LDR  CI 29.9600 S 0.60    E  104.30
AVM  CI 17.4900 P 0.09    E  106.30
AVM  CI 30.0300 S 0.10    E  106.30
SBB2 CI 18.4300 P 0.32    E  111.10
SBB2 CI 31.6600 S 0.75    E  111.10
TEJ  CI 18.5100 P 0.28    E  114.80
SHO  CI 19.4800 P 0.21    E  116.70
LEC  SN 20.6200 P 0.16    E  125.80
LEC  SN 35.3400 S 0.14    E  125.80
SPG2 CI 20.7200 P 0.28    E  126.00
SPG2 CI 35.4500 S 0.49    E  126.00
FDR  CI 20.8900 P 0.20    E  126.40
FDR  CI 35.6100 S 0.07    E  126.40
HEL  SN 21.4400 P 0.48    E  128.60
HEL  SN 36.0500 S 0.04    I  128.60
NBS  CI 22.2400 P 0.69    E  132.00
NBS  CI 37.4800 S 0.57    E  132.00
POR  CI 22.7400 P 0.18    E  141.10
DSC  CI 22.8900 P 0.11 D  I  141.90
DSC  CI 39.8800 S 0.43    E  141.90
TA2  CI 23.2500 P 0.28    E  142.60
TA2  CI 40.0300 S 0.71    E  142.60
AMD  SN 23.9300 P 0.77    E  143.10
AMD  SN 40.2700 S 0.61    E  143.10
# 2019 07 04 20 57 30.48  35.7425 -117.5438  4.81  2.14  0.22  0.51  0.17  71  49  28   6       431
CLC  CI  1.9700 P 0.04 D  I   9.40
CLC  CI  3.6200 S 0.40    E   9.40
B921 PB  3.3500 P 0.11    E  18.80
B921 PB  5.7900 S 0.09    E  18.80
SRT  CI  3.8600 P 0.03 U  I  19.40
SRT  CI  7.2900 S 0.93    E  19.40
TOW2 CI  4.2000 P 0.00    E  21.20
TOW2 CI  7.8500 S 1.15    E  21.20
B918 PB  3.8400 P 0.16 D  I  22.10
B918 PB  6.9000 S 0.14    E  22.10
WRC2 CI  4.4300 P 0.08 D  I  24.70
WRC2 CI  7.9200 S 0.27    I  24.70
SLA  CI  5.1700 P 0.03    E  28.70
SLA  CI  9.2200 S 0.41    E  28.70
CCC  CI  5.5100 P 0.11    E  29.10
CCC  CI  9.7900 S 0.64    E  29.10
LRL  CI  5.4300 P 0.19    E  31.80
LRL  CI  9.3400 S 0.20    E  31.80
WVP2 CI  6.0100 P 0.03    E  33.70
WVP2 CI 10.3600 S 0.22    E  33.70
WNM  CI  6.1500 P 0.09    E  34.50
WBM  CI  6.3600 P 0.12 U  I  34.60
WBM  CI 11.0200 S 0.73    E  34.60
JRC2 CI  6.3700 P 0.07    E  35.80
JRC2 CI 11.1000 S 0.41    E  35.80
WCS2 CI  6.5600 P 0.04    E  37.20
WCS2 CI 11.1900 S 0.16    E  37.20
WRV2 CI  7.4000 P 0.04    E  42.90
WRV2 CI 12.8600 S 0.23    E  42.90
B917 PB  7.7300 P 0.09    E  45.50
B917 PB 13.5100 S 0.23    E  45.50
WMF  CI 14.4000 S 0.25    E  50.20
B916 PB  8.9100 P 0.20    E  51.20
B916 PB 15.1100 S 0.22    E  51.20
WBS  CI  9.8500 P 0.13 D  I  58.50
WBS  CI 17.1200 S 0.15    E  58.50
DTP  CI 17.3300 S 0.17    E  59.40
WOR  CI 10.5300 P 0.19    E  63.20
WOR  CI 18.1700 S 0.03    E  63.20
WHF  CI 21.0500 S 0.11    E  73.10
CCA  CI 13.5100 P 0.30    E  78.30
CCA  CI 23.0000 S 0.59    E  78.30
GSC  CI 24.1200 S 0.35    E  82.80
ISA  CI 24.3200 S 0.28    E  84.40
WAS2 CI 26.5200 S 0.55    E  91.40
TEH  CI 26.4800 S 0.08    E  93.80
SPG2 CI 34.2200 S 0.35    E  121.20
POR  CI 22.0200 P 0.49    E  137.40
POR  CI 38.5300 S 0.16    E  137.40
# 2019 07 04 20 58  9.79  35.6277 -117.5692  1.94  1.74  0.22  0.44  0.18  81  46  22   3       432
B921 PB  2.0000 P 0.02    E  10.60
B921 PB  3.6400 S 0.25    I  10.60
SRT  CI  3.7400 P 0.03 U  I  17.80
SRT  CI  6.1500 S 0.12    E  17.80
LRL  CI  3.4600 P 0.23    E  19.30
LRL  CI  6.1000 S 0.14    E  19.30
CLC  CI  3.7000 P 0.25    E  21.00
CLC  CI  7.0100 S 0.32    E  21.00
CCC  CI  4.4600 P 0.14    E  21.70
CCC  CI  7.9600 S 0.65    I  21.70
TOW2 CI  5.3300 P 0.09    E  26.70
TOW2 CI 10.0100 S 1.53    E  26.70
WBM  CI  5.8600 P 0.36    E  29.10
WBM  CI  9.9700 S 0.93    E  29.10
B918 PB  6.0300 P 0.16    E  34.30
B918 PB 10.6100 S 0.08    E  34.30
WRC2 CI  6.6000 P 0.00 D  I  36.30
WRC2 CI 11.4700 S 0.23    E  36.30
B917 PB  6.6100 P 0.11    E  37.40
B917 PB 11.4900 S 0.09    E  37.40
SLA  CI  7.0000 P 0.09    E  39.00
SLA  CI 12.3800 S 0.34    E  39.00
WVP2 CI  7.5000 P 0.06    E  42.20
JRC2 CI  7.9400 P 0.05    E  44.90
JRC2 CI 13.8700 S 0.27    E  44.90
DTP  CI  8.4400 P 0.11    E  47.20
DTP  CI 13.9900 S 0.14    E  47.20
WCS2 CI  8.3100 P 0.10    E  47.60
WCS2 CI 14.4000 S 0.12    E  47.60
WRV2 CI  9.1200 P 0.13 U  I  51.20
WBS  CI  9.2000 P 0.03    E  52.60
WBS  CI 15.9000 S 0.20    E  52.60
WMF  CI 10.5700 P 0.12    E  60.20
WMF  CI 18.1500 S 0.35    E  60.20
WOR  CI 10.7200 P 0.10    E  61.20
WOR  CI 17.9500 S 0.09    E  61.20
B916 PB 10.8800 P 0.01    E  63.40
B916 PB 18.9600 S 0.32    E  63.40
WHF  CI 12.0700 P 0.16    E  71.10
WHF  CI 20.7800 S 0.01    E  71.10
QSM  NN 12.2300 P 0.43    E  73.40
QSM  NN 22.0700 S 0.52    E  73.40
ISA  CI 13.9800 P 0.02    E  81.80
ISA  CI 23.9900 S 0.27    E  81.80
TEH  CI 14.5300 P 0.01    E  85.70
TEH  CI 24.7400 S 0.02    E  85.70
# 2019 07 04 20 58 57.63  35.7202 -117.5478  2.13  1.87  0.16  0.37  0.14  62  53  24  17       433
B918 PB  4.3200 P 0.18 D  I  24.40
GSC  CI 14.1600 P 0.17    E  81.70
CLC  CI  2.2800 P 0.09 D  I  11.50
B921 PB  3.0600 P 0.12 D  I  16.70
SRT  CI  3.8600 P 0.04 U  I  18.50
TOW2 CI  4.4800 P 0.07 U  I  21.90
WRC2 CI  4.9400 P 0.06 D  I  26.90
WRC2 CI  8.8500 S 0.35    E  26.90
CCC  CI  5.5100 P 0.26    E  27.30
CCC  CI  8.7900 S 0.11    E  27.30
LRL  CI  5.2800 P 0.10 D  I  29.30
LRL  CI  9.3700 S 0.23    E  29.30
SLA  CI  5.6600 P 0.01 U  I  30.40
SLA  CI  9.6800 S 0.09    E  30.40
WBM  CI  6.4200 P 0.21 U  I  33.30
WBM  CI 10.7500 S 0.50    E  33.30
WNM  CI  6.4600 P 0.13    E  35.00
WVP2 CI  6.8100 P 0.40    E  35.20
JRC2 CI  6.8100 P 0.05 D  I  37.40
JRC2 CI 11.7700 S 0.28    E  37.40
WCS2 CI 12.1700 S 0.26    E  39.10
B917 PB  7.7600 P 0.04    E  43.60
B917 PB 13.1400 S 0.02    E  43.60
WRV2 CI  7.8000 P 0.07    E  44.40
WRV2 CI 13.6300 S 0.25    E  44.40
WMF  CI  9.0800 P 0.03    E  52.10
WMF  CI 15.6600 S 0.14    E  52.10
B916 PB  9.1200 P 0.16 D  I  53.60
B916 PB 16.1300 S 0.25    E  53.60
DTP  CI  9.7600 P 0.15 D  I  57.10
DTP  CI 17.1700 S 0.32    E  57.10
WBS  CI  9.9200 P 0.05 U  I  57.30
WBS  CI 17.0200 S 0.04    E  57.30
WOR  CI 10.7200 P 0.13 U  I  62.70
WOR  CI 18.5400 S 0.11    E  62.70
QSM  NN 11.6700 P 0.06    E  66.90
QSM  NN 20.1000 S 0.35    E  66.90
WHF  CI 12.4000 P 0.07 U  I  72.60
WHF  CI 21.2700 S 0.10    I  72.60
CCA  CI 22.6900 S 0.53    E  76.00
GSC  CI 24.1800 S 0.35    E  81.70
HAR  CI 14.0100 P 0.07 U  I  81.90
ISA  CI 14.3400 P 0.07 U  I  83.80
ISA  CI 24.4800 S 0.23    E  83.80
WAS2 CI 15.5800 P 0.13    E  91.10
WAS2 CI 27.0100 S 0.76    E  91.10
TEH  CI 15.3500 P 0.20    E  92.20
TEH  CI 26.3100 S 0.18    E  92.20
SPG2 CI 20.3600 P 0.16    E  121.90
SPG2 CI 34.4900 S 0.02    E  121.90
POR  CI 22.6700 P 0.16    E  137.80
POR  CI 39.0100 S 0.20    E  137.80
CLC  CI  3.9400 S 0.28    E  11.50
# 2019 07 04 20 59  0.43  35.7002 -117.5125  2.73  1.90  0.29  0.60  0.20  67  33  23   1       434
B921 PB  2.5500 P 0.02    E  13.40
B921 PB  4.4500 S 0.12    E  13.40
CLC  CI  2.9700 P 0.13 D  I  14.90
CLC  CI  5.2700 S 0.48    E  14.90
CCC  CI  8.3100 S 0.57    E  23.60
CCC  CI  4.7200 P 0.15    E  23.60
TOW2 CI  7.9100 S 0.16    E  25.70
B918 PB  8.4700 S 0.09    E  27.30
LRL  CI  8.9300 S 0.01    E  28.90
SLA  CI  9.4200 S 0.18    E  29.60
WRC2 CI  9.5800 S 0.23    E  30.20
WBM  CI  6.7100 P 0.18    E  35.60
WBM  CI 11.3000 S 0.51    E  35.60
B917 PB  6.9100 P 0.15    E  40.00
B917 PB 11.9700 S 0.02    E  40.00
JRC2 CI 12.8200 S 0.40    E  41.20
WCS2 CI 13.1200 S 0.33    E  42.70
WRV2 CI  8.4600 P 0.03    E  48.20
WMF  CI 16.6000 S 0.19    E  55.70
B916 PB  9.2800 P 0.41    E  56.50
B916 PB 16.7000 S 0.12    E  56.50
DTP  CI 16.6100 S 0.05    E  56.80
WBS  CI 10.2700 P 0.01    E  59.50
WBS  CI 17.5600 S 0.06    E  59.50
QSM  NN 19.2500 S 0.14    E  65.00
WOR  CI 19.7100 S 0.53    E  65.90
WHF  CI 21.9500 S 0.03    E  75.70
CCA  CI 22.4700 S 0.41    E  76.10
HAR  CI 13.4900 P 0.09    E  78.90
TEH  CI 26.7300 S 0.10    E  93.90
AVM  CI 17.7200 P 0.34    E  107.60
AVM  CI 31.3400 S 0.39    E  107.60
LRR2 CI 39.1400 S 0.12    E  138.60
# 2019 07 04 20 59 29.51  35.6872 -117.5030  5.09  2.27  0.16  0.57  0.15  54  69  34  20       435
CCC  CI  4.3700 P 0.14 D  I  21.90
CCC  CI  8.0600 S 0.92    I  21.90
B921 PB  2.2900 P 0.01 D  I  11.70
B921 PB  3.9700 S 0.10    E  11.70
CLC  CI  3.1600 P 0.05    E  16.60
CLC  CI  5.5700 S 0.31    E  16.60
SRT  CI  4.3700 P 0.01 U  I  22.30
TOW2 CI  5.2700 P 0.11 U  I  27.20
LRL  CI  4.9300 P 0.10 U  I  28.20
LRL  CI  8.6800 S 0.15    E  28.20
B918 PB  5.0300 P 0.09 D  I  29.00
B918 PB  8.8000 S 0.13    E  29.00
SLA  CI  5.3500 P 0.07 U  I  30.10
SLA  CI  9.4600 S 0.28    E  30.10
WBM  CI  6.6400 P 0.18 U  I  36.00
WBM  CI 11.6600 S 0.99    I  36.00
B917 PB  6.5500 P 0.09 D  I  38.30
B917 PB 11.3600 S 0.10    E  38.30
WNM  CI  7.0200 P 0.04 U  I  40.20
WNM  CI 12.5100 S 0.72    E  40.20
WVP2 CI  7.0800 P 0.02    E  40.60
WVP2 CI 12.3300 S 0.27    E  40.60
JRC2 CI  7.5400 P 0.11 D  I  42.80
JRC2 CI 12.9700 S 0.33    E  42.80
WCS2 CI  7.9600 P 0.28    E  44.40
WCS2 CI 13.2400 S 0.23    E  44.40
WRV2 CI  8.5400 P 0.02 U  I  49.80
WRV2 CI 14.6900 S 0.15    E  49.80
DTP  CI  9.5200 P 0.02    E  56.00
DTP  CI 16.0300 S 0.17    E  56.00
WMF  CI  9.7700 P 0.00 D  I  57.40
WMF  CI 16.9300 S 0.31    E  57.40
B916 PB  9.4200 P 0.39    E  58.10
B916 PB 16.7200 S 0.05    E  58.10
WBS  CI 10.1100 P 0.09 U  I  59.90
WBS  CI 17.5600 S 0.21    E  59.90
QSM  NN 10.9800 P 0.09 U  I  64.90
WOR  CI 11.1000 P 0.17    E  66.70
WOR  CI 19.0400 S 0.10    E  66.70
CCA  CI 12.7900 P 0.05    E  75.40
CCA  CI 22.1200 S 0.51    E  75.40
GSC  CI 12.8700 P 0.03    E  76.20
GSC  CI 22.1600 S 0.21    E  76.20
WHF  CI 12.8000 P 0.09 U  I  76.60
WHF  CI 21.8200 S 0.06    E  76.60
HAR  CI 22.3200 S 0.15    E  77.30
ISA  CI 14.6000 P 0.06 U  I  87.70
ISA  CI 25.3200 S 0.40    E  87.70
TEH  CI 15.3300 P 0.28 U  I  94.00
TEH  CI 26.3600 S 0.22    E  94.00
WAS2 CI 15.9300 P 0.03 D  I  95.30
WAS2 CI 27.3000 S 0.28    E  95.30
AVM  CI 17.7000 P 0.07    E  106.00
AVM  CI 29.9800 S 0.23    E  106.00
LDR  CI 31.0600 S 0.38    E  108.50
TEJ  CI 19.2500 P 0.28    E  118.70
LEC  SN 34.3100 S 0.06    E  121.60
HEL  SN 21.0100 P 0.52    E  124.60
HEL  SN 35.2900 S 0.16    E  124.60
FDR  CI 21.5300 P 0.25    E  129.30
FDR  CI 36.5700 S 0.05    E  129.30
AMD  SN 23.4100 P 0.75    E  138.80
POR  CI 23.1100 P 0.21    E  142.80
AMD  SN 39.2900 S 0.45    E  138.80
DSC  CI 22.9600 P 0.04    E  140.50
DSC  CI 40.4100 S 1.07    E  140.50
POR  CI 39.9100 S 0.15    E  142.80
WRC2 CI  5.6500 P 0.01 D  I  31.80
WRC2 CI  9.8600 S 0.25    E  31.80
# 2019 07 04 21 00  9.68  35.6338 -117.5653  2.60  1.83  0.21  0.52  0.17  80  47  24   4       436
B921 PB  2.0600 P 0.00    E  10.70
B921 PB  3.6400 S 0.18    I  10.70
SRT  CI  3.7300 P 0.07 U  I  17.90
LRL  CI  3.6800 P 0.08    E  20.10
LRL  CI  6.5100 S 0.15    I  20.10
CLC  CI  3.7600 P 0.01 D  I  20.40
CLC  CI  6.7100 S 0.31    E  20.40
CCC  CI  4.4300 P 0.16    E  21.80
CCC  CI  7.9600 S 0.74    E  21.80
TOW2 CI  5.8500 P 0.72    E  26.40
TOW2 CI  8.7200 S 0.43    E  26.40
WBM  CI  5.6900 P 0.18    E  29.50
WBM  CI 10.0300 S 0.98    E  29.50
B918 PB  5.8800 P 0.14 D  I  33.70
B918 PB 10.2700 S 0.04    E  33.70
WRC2 CI  6.4300 P 0.00 D  I  35.70
WRC2 CI 11.1200 S 0.17    E  35.70
B917 PB  6.6000 P 0.08    E  37.60
B917 PB 11.2900 S 0.05    E  37.60
SLA  CI  6.7600 P 0.14    E  38.20
SLA  CI 11.8500 S 0.14    E  38.20
WVP2 CI  7.3300 P 0.10    E  41.80
WVP2 CI 12.7400 S 0.11    E  41.80
JRC2 CI  7.9200 P 0.07    E  44.50
JRC2 CI 13.6100 S 0.25    E  44.50
WCS2 CI  8.3200 P 0.06    E  47.10
WCS2 CI 14.2200 S 0.20    E  47.10
DTP  CI  8.1700 P 0.21    E  48.00
DTP  CI 14.5400 S 0.32    E  48.00
WRV2 CI  8.9500 P 0.09    E  50.80
WRV2 CI 15.1800 S 0.12    E  50.80
WBS  CI 15.7500 S 0.04    E  53.10
WMF  CI 10.2300 P 0.07    E  59.70
WMF  CI 17.7600 S 0.21    E  59.70
B916 PB 10.6800 P 0.03    E  62.80
B916 PB 18.5700 S 0.23    E  62.80
DAW  CI 20.7900 S 0.08    I  70.90
WHF  CI 11.8300 P 0.37    E  71.30
WHF  CI 20.8100 S 0.09    E  71.30
QSM  NN 12.5300 P 0.04    E  72.70
QSM  NN 21.5100 S 0.26    E  72.70
GWY  NN 16.9600 P 0.06    E  101.30
GWY  NN 29.3400 S 0.36    E  101.30
AVM  CI 17.9500 P 0.01    E  106.80
AVM  CI 31.2300 S 0.48    E  106.80
SPG2 CI 20.5800 P 0.05    E  125.10
SPG2 CI 35.4200 S 0.21    E  125.10
# 2019 07 04 21 00 30.01  35.6327 -117.5625  2.34  1.62  0.14  0.35  0.13  58  51  27   5       437
B921 PB  2.0200 P 0.03 U  I  10.40
B921 PB  3.5700 S 0.23    E  10.40
SRT  CI  3.7700 P 0.03 U  I  18.20
