2019 07 04 18 21 47.96  35.6268 -117.5963 10.86  1.92  0.29  0.64  0.13  88  21   4   3       165
2019 07 04 18 21 50.72  35.7370 -117.5482  2.61  2.04  0.25  0.42  0.15  71  28  16   4       166
2019 07 04 18 22  4.84  35.6742 -117.5343  6.68  2.15  0.27  1.06  0.18  76  25  16   2       167
2019 07 04 18 22 26.71  35.7230 -117.5345  7.59  1.77  0.46  1.43  0.17 138  22  11   0       168
2019 07 04 18 22 42.34  35.6887 -117.4763 10.37  2.16  0.26  0.50  0.10 125  29  11  10       169
2019 07 04 18 22 47.15  35.7167 -117.5253  4.54  2.06  0.36  0.49  0.12 140  18  13   1       170
2019 07 04 18 22 58.48  35.7305 -117.5347  7.70  2.08  0.34  0.85  0.09 139  12   5   1       171
2019 07 04 18 23  0.10  35.6902 -117.4992  2.75  2.03  0.31  0.77  0.13 104  21  10   2       172
2019 07 04 18 23  9.01  35.7287 -117.5078 10.39  1.91  0.43  1.02  0.14 163  17  12   3       173
2019 07 04 18 23 15.71  35.7372 -117.5085  8.64  1.94  0.80  1.78  0.19 207  14  10   0       174
2019 07 04 18 23 20.78  35.6818 -117.4932 10.41  1.85  0.60  1.04  0.17 180  14  10   1       175
2019 07 04 18 23 34.18  35.7098 -117.5078  0.53  2.02  0.42  0.58  0.16 161  22   9   2       176
2019 07 04 18 23 38.58  35.7245 -117.5373  4.98  2.11  0.25  0.55  0.08  93  15   7   5       177
2019 07 04 18 23 46.15  35.5775 -117.6258  6.79  2.11  0.24  0.68  0.17  87  38  19   7       178
2019 07 04 18 24 35.42  35.7017 -117.5243  6.68  1.58  0.50  0.79  0.13 139  20   8   1       179
2019 07 04 18 24 53.67  35.5895 -117.6038  7.08  1.84  0.35  0.89  0.18 103  19  10   3       180
2019 07 04 18 25  4.98  35.6445 -117.6282  2.88  2.02  0.52  1.63  0.20 105  15   8   1       181
2019 07 04 18 25 29.62  35.7367 -117.5655  6.50  2.14  0.36  0.77  0.14  71  18   6   2       182
2019 07 04 18 25 30.76  35.6168 -117.6037 11.28  2.35  0.22  0.68  0.15  93  40  17   8       183
2019 07 04 18 26  3.75  35.6638 -117.5245  2.53  3.13  0.13  0.45  0.13  61  77  30  31       184
2019 07 04 18 26 21.48  35.6782 -117.5008  2.09  2.41  0.48  0.72  0.19 104  14  10   0       185
2019 07 04 18 26 30.63  35.6845 -117.4970  5.10  2.18  0.32  0.59  0.14 105  24  14   1       186
2019 07 04 18 26 49.19  35.7238 -117.4968  2.18  1.97  0.53  0.76  0.22 169  18   8   1       187
2019 07 04 18 27 26.77  35.6748 -117.5143  2.68  3.29  0.14  0.39  0.13  62  74  34  33       188
2019 07 04 18 27 59.44  35.7450 -117.5522  6.64  4.66  0.12  0.41  0.15  44 100  43  44       189
2019 07 04 18 28 43.64  35.6662 -117.5657  7.14  3.75  0.13  0.46  0.13  43  78  36  28       190
2019 07 04 18 31 34.74  35.7275 -117.5465  6.06  2.27  0.23  0.75  0.14  77  36  18   4       191
2019 07 04 18 32  9.59  35.7152 -117.5438  5.81  1.95  0.36  0.95  0.12 102  28  11   5       192
2019 07 04 18 32 16.15  35.7385 -117.5127  7.65  2.31  0.50  1.48  0.19 100  23  15   0       193
2019 07 04 18 32 23.43  35.7013 -117.4845  6.10  2.06  0.83  2.77  0.28 183  15  10   1       194
2019 07 04 18 32 43.08  35.6922 -117.5038  1.11  1.96  0.29  0.77  0.21  84  32  19   1       195
2019 07 04 18 33 11.45  35.6185 -117.5823  1.98  2.04  0.18  0.32  0.16  50  48  22   5       196
2019 07 04 18 33 47.06  35.6815 -117.4980  3.00  1.99  0.22  0.56  0.15  63  42  16  15       197
2019 07 04 18 34  4.25  35.6508 -117.5433  1.55  2.48  0.18  0.31  0.16  59  58  30  14       198
2019 07 04 18 34 43.71  35.7338 -117.5380  7.12  2.04  0.51  0.92  0.16 159  17   7   2       199
2019 07 04 18 34 49.01  35.6895 -117.4883  0.63  2.59  0.18  0.37  0.15  63  52  27  11       200
2019 07 04 18 35  5.15  35.6202 -117.5907  7.97  1.94  0.29  1.29  0.12 108  18  10   0       201
2019 07 04 18 35 18.74  35.6388 -117.5548  4.43  2.32  0.15  0.44  0.14  65  63  31  12       202
2019 07 04 18 35 44.18  35.7182 -117.5522  6.78  2.05  0.32  0.52  0.10 142  31  12   1       203
2019 07 04 18 35 50.89  35.6022 -117.6030  4.21  2.98  0.23  0.73  0.19  59  41  19   0       204
2019 07 04 18 36 26.56  35.6335 -117.5857  7.07  1.95  0.27  1.04  0.13 114  16   8   1       205
2019 07 04 18 36 50.83  35.6830 -117.5108  4.14  2.35  0.18  0.56  0.19  62  75  37   4       206
2019 07 04 18 37 31.68  35.7223 -117.5643  4.12  2.63  0.13  0.47  0.16  57  89  43  23       207
2019 07 04 18 37 44.40  35.6693 -117.5250  1.81  2.31  0.35  0.61  0.23  77  28  17   0       208
2019 07 04 18 37 56.33  35.6623 -117.6073  3.38  1.96  0.46 12.86  0.16 119   8   4   0       209
2019 07 04 18 38 12.56  35.6623 -117.5438  8.00  1.93  0.44  1.61  0.21  78  17   8   1       210
2019 07 04 18 38 20.00  35.7002 -117.5232  1.61  2.24  0.73  0.61  0.24 120  17  11   0       211
2019 07 04 18 38 37.56  35.6245 -117.5892  7.84  1.51  0.37  1.16  0.12 111  18   7   2       212
2019 07 04 18 38 45.63  35.7040 -117.4935  7.91  2.58  0.19  0.81  0.15  83  64  32   8       213
2019 07 04 18 38 56.13  35.6708 -117.5212  6.66  2.29  0.25  0.78  0.15  78  28  18   0       214
2019 07 04 18 39 44.44  35.6013 -117.5970  2.81  4.59  0.13  0.43  0.14  39  79  31  37       215
2019 07 04 18 40 56.74  35.6520 -117.5368  2.03  3.05  0.16  0.41  0.12  73  41  19  13       216
2019 07 04 18 41 14.27  35.6763 -117.5115  2.13  3.07  0.20  0.49  0.15 101  46  23  12       217
2019 07 04 18 43 38.03  35.7162 -117.5085 11.96  1.79  0.33  0.87  0.17 144  35  18   0       218
2019 07 04 18 44  9.22  35.6033 -117.6107  2.47  1.97  0.21  0.58  0.12  95  28  11  11       219
2019 07 04 18 44 12.40  35.7412 -117.5332 11.13  2.22  0.33  0.50  0.16 161  28  14   0       220
2019 07 04 18 44 25.00  35.7190 -117.5587  2.06  3.09  0.12  0.26  0.16  57  85  33  68       221
2019 07 04 18 44 49.46  35.6703 -117.5603  7.20  2.46  0.21  1.08  0.12  94  34  18   5       222
2019 07 04 18 45 13.90  35.7353 -117.5417  8.58  1.63  0.42  0.97  0.12 169  19   9   0       223
2019 07 04 18 45 41.83  35.6460 -117.5450  1.69  1.84  0.26  0.51  0.22  79  48  22   1       224
2019 07 04 18 45 58.49  35.6667 -117.5350  2.69  1.84  0.44  0.72  0.19 130  22   9   1       225
2019 07 04 18 46  6.32  35.6357 -117.5538  6.50  1.99  0.38  1.26  0.22  81  27  13   0       226
2019 07 04 18 46 11.09  35.6805 -117.5015 14.29  1.90  0.54  1.22  0.24 143  20  10   0       227
2019 07 04 18 47  6.59  35.6758 -117.4853  8.53  4.34  0.14  0.43  0.16  47 106  42  47       228
2019 07 04 18 47 22.60  35.6755 -117.4720 10.27  4.02  0.34  0.77  0.17 169  30  16   5       229
2019 07 04 18 47 44.31  35.6877 -117.5147  7.87  3.33  0.43  1.69  0.18 164  24  13   1       230
2019 07 04 18 47 59.17  35.6708 -117.4687 10.52  3.22  0.29  0.66  0.15 113  33  17   0       231
2019 07 04 18 48 15.85  35.7092 -117.4657  1.77  2.89  0.49  0.63  0.22 176  22  11   0       232
2019 07 04 18 48 45.32  35.6770 -117.4777 11.04  2.48  0.44  0.73  0.20 147  31  14   0       233
2019 07 04 18 49 31.85  35.6525 -117.5172  2.40  1.99  0.33  0.66  0.18 151  21  14   0       234
2019 07 04 18 49 52.52  35.6565 -117.5397  1.61  2.13  0.25  0.39  0.13 120  31  17   0       235
2019 07 04 18 50  0.01  35.6487 -117.5452 12.69  2.27  0.43  1.23  0.15 146  13   7   0       236
2019 07 04 18 50  7.15  35.6412 -117.5592  9.70  2.75  0.22  0.63  0.18  59  50  20  15       237
2019 07 04 18 50 15.91  35.6820 -117.4962  1.26  3.70  0.17  0.35  0.19  54  73  33  17       238
2019 07 04 18 51 26.82  35.6948 -117.5165  2.42  2.46  0.30  0.53  0.19 106  40  21   1       239
2019 07 04 18 52 13.62  35.6560 -117.5377  2.31  2.78  0.14  0.38  0.18  44  88  43  14       240
2019 07 04 18 52 56.35  35.7418 -117.5542  3.44  2.40  0.21  0.75  0.15  89  47  21  12       241
2019 07 04 18 52 57.56  35.6682 -117.5115  3.16  2.85  0.57  0.73  0.10 271  13  10   0       242
2019 07 04 18 53  3.34  35.6703 -117.5470  4.90  3.08  0.33  0.80  0.21 132  24  18   0       243
2019 07 04 18 53 27.67  35.7285 -117.5605  7.87  3.36  0.14  0.54  0.13  57  68  34  24       244
2019 07 04 18 54 13.99  35.5975 -117.5997  5.33  4.07  0.11  0.66  0.13  30  90  33  17       245
2019 07 04 18 54 59.09  35.6707 -117.5288  4.57  2.86  0.23  0.59  0.13 133  34  18   2       246
2019 07 04 18 55 27.68  35.6753 -117.4795 10.71  3.03  0.23  0.47  0.13  87  43  18  14       247
2019 07 04 18 56  6.42  35.7160 -117.5600  1.92  4.58  0.09  0.21  0.17  36 137  55  72       248
2019 07 04 18 56 22.03  35.7087 -117.5542  1.16  4.21  0.38  0.60  0.26  89  30  16   3       249
